,response,distributions,probable_topic,topic_probability
5517,"['grandmother', 'everybody', 'disgust', 'microsoftteams', 'covid19']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
5518,"['teacher', 'useless', 'microsoft', 'team', 'instal', 'session', 'thingy']","[(0, 0.11342254), (1, 0.040327046), (2, 0.63882416), (3, 0.20742624)]",,
5519,"['microsoft', 'team', 'english', 'class', 'english', 'teacher', 'going', 'emoji', 'emoji', 'going', 'fucking']","[(0, 0.06981522), (1, 0.024821626), (2, 0.39322504), (3, 0.51213807)]",,
5520,"['gt;be', 'gt;enters', 'college', 'provide', 'gt;absolutely', 'anything', 'gt;microsoft', 'links', 'gt;panics', 'gt;other', 'peopel', 'going', 'insane', 'class', 'gt;no', 'signal', 'class', 'gt;taking', 'attendance', 'already']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
5521,"['spanish', 'teacher', 'talkin', 'tryna', 'break', 'record', 'bitch', 'gorda', 'spanish', 'tuesdayvibe', 'animegirl', 'anime', 'gaming', 'microsoftteams', 'microsoft', 'microsoft', 'team', 'actually', 'hear']","[(0, 0.11342254), (1, 0.040327046), (2, 0.63882416), (3, 0.20742624)]",,
5522,"['teacher', 'making', 'break', 'noooo', 'microsoft', 'team']","[(0, 0.11342254), (1, 0.040327046), (2, 0.63882416), (3, 0.20742624)]",,
5523,"['block', 'people', 'microsoft', 'team', 'teacher']","[(0, 0.11342254), (1, 0.040327046), (2, 0.63882416), (3, 0.20742624)]",,
5524,"['important', 'stanford', 'university', 'research', 'effects', 'working', 'online', 'video', 'platform', 'therapistsconnect', 'zoomfatigue', 'microsoftteams', 'skype', 'nonverbal', 'overload', 'theoretical', 'argument', 'cause', 'fatigue']","[(0, 0.069815144), (1, 0.024821622), (2, 0.20096342), (3, 0.7043999)]",,
5525,"['legal', 'professor', 'email', 'escreve', 'entregar', '18:10', 'tempo', 'moodle', '17:10', 'fechando', 'bendita', 'prova', 'consegui', 'entregar', 'negócio', 'vamos']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
5526,"['professor', 'mandou', 'moodle', 'obrigar', 'gente', 'entrar', 'grupo', 'moral']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
5527,"['02:00h', 'domingo', 'professor', 'terminei', 'atividade', 'achei', 'muito', 'vídeo', 'explicativo', 'senhor', 'poderia', 'mudar', 'entrega', 'moodle', 'minha', 'atividade', 'ficar', 'status', 'atrasada']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
5528,"['fellow', 'professor', 'prefer', 'moodle', 'reason', 'allow', 'question', 'shuffling', 'life', 'difficult']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
5529,"['professora', 'colocou', 'textos', 'moodle', 'porque', 'máquina', 'artigos', 'semana', 'enfia', 'artigo']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
5530,"['another', 'instance', 'worst', 'teacher', 'ask', 'email', 'could', 'figure', 'moodle', 'class', 'sub', 'never', 'answer', 'imply', 'getting', 'credit']","[(0, 0.086429216), (1, 0.030729176), (2, 0.72477895), (3, 0.15806265)]",,
5531,"['veces', 'ucovid', 'monta', 'gente', 'actualizaciones', 'desde', 'semana', 'pasada', 'cuando', 'moodle', 'quiero', 'vitriol', 'quejarme']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
5532,"['surtar', 'kkkkk', 'mando', 'moodle', 'professor', 'ignora', 'mando', 'responde', 'falando', 'responder', 'ninguém', 'apenas', 'moodle', 'sinceramente']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
5533,"['kommen', 'glaube', 'billiger', 'wartungsvertrag', 'firma', 'beläuft', '3000€/jahr', 'moodle', 'haben', 'space', 'hardware', 'einmalig', 'knapp', 'gekostet']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
5534,"['moodle', 'customer', 'service', 'professor', 'economy']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
5535,"['professores', 'desculpem', 'estou', 'trabalhando', 'sustentar', 'minha', 'comentar', 'fórum', 'moodle']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
5536,"['moodle', 'upload', 'picture', 'upload', 'teacher']","[(0, 0.11342254), (1, 0.040327046), (2, 0.63882416), (3, 0.20742624)]",,
5537,"['worst', 'examen', 'take', 'since', 'covid', 'laptop', 'moodle', 'microsoft', 'team', 'braincells', 'acting']","[(0, 0.4257586), (1, 0.040327046), (2, 0.32648796), (3, 0.20742641)]",,
5538,"['horas', 'noite', 'sexta', 'professor', 'colocando', 'atividade', 'moodle', '.....', 'filho', 'transar', 'ganha']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
5539,"['inclusive', 'simple', 'professor', 'broder', 'gente', 'grava', 'youtube', 'randomiza', 'questões', 'provas', 'moodle', 'feliz']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
5540,"['professor', 'falou', 'disponibilizar', 'videoaula', 'ante', 'entrei', 'moodle', 'descobri', 'disponibilizar', 'video', 'qualquer', 'outro', 'professor', 'youtube']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
5541,"['confirmation', 'quelques', 'heures', 'maintenant', 'salle', ""d'attente"", 'cependant', 'site', 'ecole', 'college', 'lycée', ""s'agit"", 'direct', 'bbcollab', 'comme', 'prof', 'moodle', 'espérons', ""qu'il"", 'tienne']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
5542,"['tenho', 'exame', 'manha', 'entrar', 'moodle', 'olhadinha', 'conteúdo', 'professor', 'tirou', 'toda', 'aulas', 'slide']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
5543,"['teacher', 'platform', 'moodle', 'frustrate']","[(0, 0.086436145), (1, 0.030729255), (2, 0.48684433), (3, 0.39599022)]",,
5544,"['negocio', 'botar', 'arquivo', 'moodle', 'professora', 'arquivo', 'burra', 'quero', 'estudar', 'imagine', 'adiciono', 'arquivo', 'chamado', 'desgraça', 'trabalho', 'caralho']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
5545,"['camila', 'falou', 'agora', 'coisas', 'moodle', 'professor', 'atividade', 'telegram', 'minha', 'vontade', 'quebrar', 'laboratório', 'aumenta']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
5546,"['professor', 'grade', 'moodle', 'stressful', 'thing', 'letter', 'grade']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
5547,"['kennt', 'verein', 'senior', 'experten', 'service', 'heute', 'hatte', 'gelegenheit', 'einem', 'professor', 'sprechen', 'damit', 'beschäftigt', 'reiste', 'entwicklungsländer', 'lokalen', 'universitäten', 'pädagogisch', 'voranzubringen', 'besonders', 'durch', 'implementierung']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
5548,"['professores', 'perdem', 'fucking', 'inteira', 'escrito', 'moodle', 'durante', 'semanas']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
5549,"['divirto', 'professores', 'tentando', 'fazer', 'atividades', 'diferentes', 'babando', 'modelo', 'palavras', 'cruzadas', 'acabo', 'deparar', 'moodle']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
5550,"['chega', 'professora', 'explicar', 'trabalho', 'explicado', 'moodle', 'escrever']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
5551,"['saying', 'million', 'moodle', 'tuition', 'decrease', 'teacher', 'moodle', 'sense']","[(0, 0.11342254), (1, 0.040327046), (2, 0.63882416), (3, 0.20742624)]",,
5552,"['professora', 'colocou', 'moodle', 'entrega', 'trabalho', 'porém', 'quando', 'gente', 'entra', 'sistema', 'anexa', 'arquivo', 'outra']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
5553,"['course', 'second', 'moodle', 'college', 'assignment', 'weekend', 'internet']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
5554,"['coisa', 'aprendi', 'mundo', 'acadêmico', 'identificar', 'quando', 'situação', 'sugar', 'minha', 'energia', 'neutralizo', 'empurrando', 'problema', 'estressar', 'enviei', 'atividade', 'moodle', 'professora', 'email', 'reenviei']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
5555,"['prestam', 'atenção', 'falamos', 'estou', 'exatamente', 'semanas', 'tentando', 'fazer', 'prova', 'professora', 'entra', 'visualiza', 'minha', 'mensagem', 'libera', 'prova', 'moodle', 'estou', 'extremamente', 'cansada']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
5556,"['prova', 'moodle', 'professor', 'pedir', 'colocar', 'resultado', 'mínimo', 'pedir', 'resolução', 'comparar', 'totalmente', 'ridículo', 'perdi', 'ponto', 'colocar', 'valor', 'imenso', 'queria', 'enfiar', 'professor']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
5557,"['professor', 'chamar', 'final', 'perguntar', 'usando', 'outra', 'pessoa', 'moodle', 'tirou']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
5558,"['could', 'speaking', 'academic', 'lower', 'grade', 'teacher', 'refuse', 'online', 'learning', 'model', 'try', 'student', 'interact', 'moodle', 'seem', 'hostile', 'personal', 'aspect']","[(0, 0.05042565), (1, 0.01793368), (2, 0.69291955), (3, 0.23872115)]",,
5559,"['suspect', 'people', 'seem', 'reproduce', 'something', 'approaching', 'classroom', 'moodle', 'flack', 'impose', 'teacher', 'hostile', 'distance', 'teaching', 'little', 'experience']","[(0, 0.08642915), (1, 0.030729176), (2, 0.72477907), (3, 0.15806258)]",,
5560,"['feito', 'bosta', 'moodle', 'professor', 'querer', 'colocar', 'minha', 'relatório', 'portal', 'reprovar', 'matéria']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
5561,"['serio', 'entendo', 'es', 'professores', 'quererem', 'fazer', 'moodle', 'ficou', 'horrivel', 'sendo', 'google', 'perfeito', 'limpinho', 'eficiente', 'serio']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
5562,"['quebro', 'cabeça', 'varde', 'entregar', 'essas', 'atividades', 'moodle', 'professores', 'olham', 'desejo', 'fundo', 'coração', 'tomem']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
5563,"['temos', 'matemática', 'amiga', 'professora', 'biologia', 'avisando', 'atividade', 'moodle']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
5564,"['pediatric', 'moodle', 'previous', 'question', 'professor', 'someone', 'fuckin', 'traffic', 'voice', 'distract', 'moodle']","[(0, 0.113430075), (1, 0.35261086), (2, 0.3265099), (3, 0.20744918)]",,
5565,"['vezes', 'professores', 'colocam', 'moodle', 'mundo', 'intenção', 'matrícula', 'treta', 'fizer', 'requerimento', 'aceitarem', 'normal', 'disciplina', 'moodle', 'desisti', 'fazer', 'requerimento']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
5566,"['jupiter', 'insere', 'moodle', 'professor', 'criar', 'página', 'então', 'inseriu', 'muito', 'provavelmente', 'matéria', 'página', 'moodle', 'exemplo']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
5567,"['disciplina', 'moodle', 'mandar', 'email', 'professor', 'email', 'moodle', 'infernoooo']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
5568,"['organise', 'complete', 'chaos', 'fault', 'moodle', 'university']","[(0, 0.113423236), (1, 0.040327054), (2, 0.32648993), (3, 0.51975983)]",,
5569,"['teacher', 'cheat', 'moodle', 'article', '️https://t.co/8eecgt4skc', '️never', 'miss', 'update', 'follow', 'article', 'article', 'liveclasses', 'teaching', 'student', 'online', 'teacherslife', 'tranding', 'trandingtopic', 'america', 'guide', 'cheat']","[(0, 0.050430406), (1, 0.01792836), (2, 0.5446801), (3, 0.38696113)]",,
5570,"['nenhum', 'email', 'moodle', 'classroom', 'professores', 'comunicar', 'comigo', 'telepatia', 'esquema', 'emoção', 'ante', 'aulas']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
5571,"['alguém', 'dizer', 'professores', 'controle', 'tópicos', 'links', 'alunos', 'clicam', 'moodle', 'vídeo', 'moodle', 'cliquei', 'disciplina', 'saberá', 'cliquei']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
5572,"['professores', 'colocaram', 'moodle', 'professores', 'mater', 'prova', 'escrita', 'primeiro']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
5573,"['professor', 'really', 'guilt', 'trip', 'sorry', 'diagnose', 'depression', 'anxiety', 'sorry', 'sometimes', 'class', 'computer', 'screen', 'whole', 'class', 'moodle']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
5574,"['alunos', 'aulas', 'professor', 'tempo', 'fazer', 'exercícios', 'droga', 'internet', 'pegar', 'energia', 'curso', 'competitivo', 'galera', 'precisa', 'décimos', 'professor', 'corzinha', 'moodle']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
5575,"['mandei', 'slide', 'professora', 'odeio', 'professor', 'atividade', 'moodle']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
5576,"['professor', 'louco', 'forma', 'passar', 'disciplina', 'completamente', 'horrível', 'ainda', 'moodle', 'platorma', 'escrota', 'caramba']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
5577,"['prova', 'bonitinha', 'dentro', 'formatações', 'cacura', 'professor', 'pedir', 'mandar', 'escrita', 'quadrinho', 'moodle', 'formatação', 'nenhuma', 'cometer', 'crime', 'contra', 'doutores', 'ufabc', '..........']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
5578,"['waaaaah', ""ma'am"", 'grabe', 'bless', 'teacher', 'talaga', 'sakanya', 'nakamiss', 'naninibago', 'moodle', 'sobrang', 'understanding']","[(0, 0.11342254), (1, 0.040327046), (2, 0.63882416), (3, 0.20742624)]",,
5579,"['professor', 'material', 'moodle', 'chama', 'tirar', 'dúvida', 'explicado', 'moodle']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
5580,"['professor', 'botou', 'prova', 'moodle', 'semana', 'responder', 'gente', 'respondendo', 'sabem', 'emoção', 'fazer', 'coisas', 'última', 'domingo', 'noite']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
5581,"['coordenadora', 'curso', 'deixando', 'prova', 'moodle', 'semana', 'professora', 'mandar', 'prova', 'feita', 'horário', 'puder', 'fazer', 'pagar', 'fazer', 'atrasada', 'entrou', 'direitinho', 'sistema', 'irmãs', 'marcenarias']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
5582,"['film', 'professores', 'recomendaram', 'socaram', 'moodle', 'estrangeiros', 'estão', 'concorrendo', 'oscar', 'claaaaaaro']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
5583,"['método', 'avaliativo', 'professora', 'portfólio', 'moodle', 'beleza', 'passei', 'caderno', 'digitado', 'feito', 'minhas', 'palavras', 'minha', 'organização', 'grupo', 'ajudar', 'perdeu', 'primeira', 'aulas', 'menina', 'pachorra', 'copiar', 'colar', 'portfólio']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
5584,"['primeiro', 'semestre', 'avaliei', 'professores', 'deixaram', 'desejar', 'primeiro', 'período', 'dessa', 'desgraça', 'revisão', 'prova', 'moodle', 'porque', 'preguiçoso', 'aplicar', 'mesmas', 'provas', 'atrás', 'xingar', 'muito', 'nesse']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
5585,"['assim', 'professora', 'vacilou', 'muito', 'postar', 'team', 'invés', 'postar', 'moodle', 'julgo', 'animei', 'tradução', 'chutei', 'prova', 'comando', 'exausta', 'dessa', 'matéria']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
5586,"['saudade', 'ficar', 'procurando', 'minhas', 'turmas', 'sistema', 'faculdade', 'saber', 'teria', 'outro', 'prédio', 'espera', 'professores', 'compartilhando', 'moodle']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
5587,"['moodle', 'exploitative', 'motherfucker', 'money', 'could', 'education', 'future', 'college', 'education', 'big', 'contemporary']","[(0, 0.06981493), (1, 0.4094192), (2, 0.3930858), (3, 0.12768005)]",,
5588,"['minha', 'mconf', 'moodle', 'virtual', 'sempre', 'gigante', 'incognita', 'aviso', 'email', 'portal', 'professor', 'câmera', 'ligada', 'surtar']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
5589,"['professor', 'packback', 'student', 'compass', 'canvas', 'moodle', 'class', 'site', 'great', 'discussion', 'board', 'capability', 'force', 'student', 'service', 'charge', 'idiotic']","[(0, 0.08642858), (1, 0.030729169), (2, 0.7128662), (3, 0.16997607)]",,
5590,"['professor', 'posta', 'matéria', 'moodle', 'utf&gt;&gt;&gt', 'professor', 'manda', 'matéria', 'email']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
5591,"['vindo', 'direção', 'deserta', 'professor', 'passando', 'fórum', 'moodle']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
5592,"['professora', 'querendo', 'gente', 'revisão', 'aulas', 'sendo', 'grava', 'aulas', 'plano', 'disciplina', 'sequência', 'conteúdo', 'moodle', 'texto', 'whatsapp']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
5593,"['calar', 'noite', 'imaginando', 'professor', 'enfiou', 'plano', 'ensino', 'moodle']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
5594,"['professor', 'colocou', 'coisas', 'moodle', 'querendo', 'mandar', 'mensagem', 'falando', 'colocou', 'teste', 'professor', 'sossego', 'semana', 'escolhi', 'profissão', 'kjkkkkkkkkkkkk', 'coragem']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
5595,"['gente', 'desse', 'professor', 'largou', 'quanto', 'conteúdo', 'moodle', 'completamente', 'perdida', 'fazer']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
5596,"['obrigada', 'querido', 'professor', 'colocar', 'trabalhos', 'moodle', 'deles', 'envolver', 'produção', 'vídeo', 'estou', 'muito', 'animada', 'realizá', 'mesmo', 'conseguindo', 'manter', 'atenção', 'atividades', 'acadêmicas', 'obrigada', 'novamente']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
5597,"['materia', 'direto', 'trabalhista', 'ficou', 'professora', 'cuidar', 'idoso', 'semanas', 'professor', 'kkkkkkkkkkkk', 'email', 'moodle']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
5598,"['college', 'introduce', 'disgust', 'software', 'call', 'moodle', 'never', 'hate', 'anything']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
5599,"['search', 'moodle', 'article', 'state', 'small', 'medium', 'amount', 'moodle', 'remains', 'still', 'serve', 'small', 'population', 'university', 'still', 'prefer', 'first', 'place', 'obvious', 'large', 'school']","[(0, 0.086428896), (1, 0.030729173), (2, 0.48678157), (3, 0.39606035)]",,
5600,"['mandei', 'mensagem', 'moodle', 'whatsapp', 'professora', 'humilhando']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
5601,"['professores', 'noção', 'créditos', 'coloca', 'aulas', 'moodle', 'botou', 'fazer', 'estudo', 'dirigido', 'mínimo', 'horas']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
5602,"['moodle', 'lista', 'exercícios', 'xerox', 'letras', 'deixar', 'escaninho', 'professor']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
5603,"['incomoda', 'professor', 'passa', 'aulas', 'atividades', 'plataforma', 'diferente', 'porra', 'custa', 'botar', 'sigaa', 'grupo', 'outro', 'telegram', 'outro', 'moodle', 'outra', 'google', 'classroom', 'porra']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
5604,"['really', 'fault', 'really', 'check', 'exam', 'skip', 'teacher', 'fucking', 'expulsed', 'everyone', 'moodle', 'access', 'class', 'check']","[(0, 0.086430274), (1, 0.030729184), (2, 0.48680222), (3, 0.39603826)]",,
5605,"['minhas', 'aulas', 'toda', 'google', 'postar', 'coisas', 'alguns', 'professores', 'moodle', 'deles', 'classroom', 'outro', 'envia', 'email', 'mesmo']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
5606,"['verschwörungsmärchen', 'ovalmedia', 'verbreitet', 'welttagdermeteorolie', 'greeting', 'berlin', 'germany', 'homeoffice', 'lockdown', 'zerocovid', 'moodle', 'wirbleibenzuhause']","[(0, 0.113437876), (1, 0.040327232), (2, 0.63876027), (3, 0.2074746)]",,
5607,"['professor', 'still', 'moodle', 'submission', 'student', 'compress', 'file', 'submit', 'crime', 'opinion']","[(0, 0.113423266), (1, 0.040327046), (2, 0.6265979), (3, 0.21965179)]",,
5608,"['sabem', 'tóxico', 'professor', 'abrir', 'fórum', 'público', 'moodle', 'alunos', 'darem', 'opinião', 'sobre', 'membros', 'trabalho', 'grupo', 'fight', 'chegando']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
5609,"['melhor', 'horário', 'entrar', 'moodle', 'manhã', 'professores', 'postam', 'coisa', 'horário', 'trava', 'trava']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
5610,"['attend', 'college', 'suffer', 'every', 'write', 'moodle', 'forum', 'post']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
5611,"['precisar', 'puder', 'ajudar', 'conta', 'comigo', 'tiver', 'nenhum', 'outro', 'jeito', 'mando', 'coisas', 'manda', 'fotos', 'monto', 'envio', 'moodle', 'mail', 'professores', 'certo']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
5612,"['dando', 'porra', 'semanas', 'semestre', 'seria', 'primeira', 'tinha', 'criado', 'moodle', 'ninguem', 'conseguindo', 'entrar', 'moodle', 'professora', 'mandou']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
5613,"['demana', 'importa', 'siusplau', 'poder', 'contestar', 'correctament', 'temp', 'porta', 'universitat', 'coneixement', 'd’aquestes', 'eines', 'utilitzar', 'perquè', 'tingut', 'professor', 'pandèmia', 'sabien', 'utilitzar', 'moodle']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
5614,"['atenção', 'seguidores', 'todos', 'estão', 'convidados', 'minha', 'festa', 'formatura', 'acontecerá', 'ritmo', 'calendário', 'acadêmico', 'ufcspa', 'tadinho', 'professores', 'aulas', 'gravadas', 'semestres', 'precisam', 'colocar', 'moodle', 'precisam', 'tempo']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
5615,"['yesterday', 'group', 'panic', 'another', 'classic', 'wednesday', 'ask', 'teacher', 'moodle', 'access', 'platform', 'month', 'course', 'brain', 'gear', 'start', 'working', 'freeze', 'anxiety']","[(0, 0.069824), (1, 0.21714343), (2, 0.39328358), (3, 0.31974897)]",,
5616,"['confusa', 'professora', 'plataforma', 'nunca', 'moodle', 'classroom']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
5617,"['odeio', 'escola', 'bagunça', 'estresse', 'causa', 'desorganização', 'atendimento', 'professor', 'postou', 'matéria', 'ainda', 'moodle', 'mandou']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
5618,"['professor', 'mandando', 'coisa', 'email', 'professor', 'mandando', 'coisa', 'moodle', 'outros', 'estão', 'usando', 'whatsapp', 'telegram', 'ficando', 'maluca', 'organizar']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
5619,"['semana', 'passada', 'precisei', 'entregar', 'trabalho', 'vídeo', 'canal', 'disciplina', 'arquivos', 'moodle', 'professoras', 'responderam', 'quando', 'autorizar', 'acesso', 'abriram', 'envio', 'moodle', 'apresentação']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
5620,"['professora', 'maravilhosa', 'único', 'achar', 'gente', 'matéria', 'fazer', 'moodle', 'merece', 'tanto', 'coisa']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
5621,"['coisa', 'irrita', 'professor', 'desorganizado', 'pariu', 'metade', 'conteúdo', 'jogado', 'moodle', 'metade', 'drive', 'metade', 'classroom', 'porra']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
5622,"['cryptpad', 'gruppe', 'bewertet', 'portfolio', 'sozusagen', 'kolloquium', 'gruppe', 'nochmal', 'überprüfen', 'rechnungen', 'verstehen', 'gespannt', 'ergebnisse', 'mathelehrer', 'covid19', 'distanzunterricht', 'moodle']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
5623,"['professora', 'psicanalista', 'desde', 'primeiro', 'falou', 'moodle', 'menina', 'falando', 'psicanálise']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
5624,"['professor', 'pedindo', 'fazer', 'requerimento', 'habilitar', 'matéria', 'moodle', 'semanas', 'decidiu', 'fazer', 'prova', 'podem', 'aplicar', 'prova', 'certezaaa', 'confia']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
5625,"['professor', 'pessoal', 'realmente', 'aquela', 'questão', 'passei', 'trabalho', 'díficil', 'mesmo', 'então', 'postar', 'resolução', 'moodle', 'vocês', 'copiam']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
5626,"['endereço', 'lista', 'chamada', 'moodle', 'portal', 'aluno', 'professores', 'então', 'luísa']","[(0, 0.16493906), (1, 0.05864369), (2, 0.47477847), (3, 0.3016388)]",,
5627,"['university', 'process', 'implement', 'enrolment', 'moodle', 'module', 'register', 'means', 'enrolment', 'necessary', 'check', 'already', 'enrol', 'teething', 'problem', 'update']","[(0, 0.113423236), (1, 0.040327054), (2, 0.32648993), (3, 0.51975983)]",,
