,response,distributions,probable_topic,topic_probability
7230,"['thank', 'great', 'pleasure', 'attend', 'e2everywhere', 'microsoft', 'given', 'teacher', 'opportunity', 'update', 'congratulations', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'applause']","[(1, 0.2728893), (2, 0.6272195), (4, 0.026598593), (5, 0.010453954), (6, 0.021569462), (7, 0.013086869), (8, 0.017949747)]",,
7231,"['teaching', 'looking', 'learn', 'digital', 'tool', 'google', 'classroom', 'microsoft', 'team', 'flipgrid', 'relate', 'resource', 'start', 'teaching', 'teachertwitter', 'education']","[(1, 0.02262707), (2, 0.5813823), (3, 0.14700593), (4, 0.030340105), (5, 0.011928084), (6, 0.024610994), (7, 0.014932271), (8, 0.16149212)]",,
7232,"['delight', 'launch', 'TWITTER_HANDLE', 'medxplanner', 'build', 'TWITTER_HANDLE', 'microsoft', 'team', 'development', 'challenge', 'launching', 'university', 'hospital', 'southampton', 'TWITTER_HANDLE', 'digitalhealth', 'partnersmakemorepossible']","[(1, 0.272871), (2, 0.62724614), (4, 0.026590534), (5, 0.010453955), (6, 0.021569453), (7, 0.01308687), (8, 0.017949488)]",,
7233,"['prepare', 'success', 'presentation', 'wednesday', 'march', '6.00pm-7.00pm', 'college', 'host', 'presentation', 'evening', 'microsoft', 'team', 'design', 'inspire', 'pupil', 'raise', 'aspiration', 'email', 'parent', 'carers']","[(1, 0.031515047), (2, 0.80975074), (4, 0.042257782), (5, 0.016613467), (6, 0.03427826), (7, 0.020797707), (8, 0.028525399)]",,
7234,"['TWITTER_HANDLE', 'TWITTER_HANDLE', 'feeling', 'teacher', 'letter', 'lesson', 'would', 'borderline', 'harass', 'microsoft', 'team', 'call', 'lesson', 'end']","[(1, 0.02017304), (2, 0.87993836), (4, 0.026596107), (5, 0.010453955), (6, 0.021569462), (7, 0.01308687), (8, 0.017949667)]",,
7235,"['microsoft', 'team', 'allow', 'student', 'privately', 'message', 'teacher', 'mspoweruser']","[(1, 0.026341537), (2, 0.84097105), (4, 0.035331346), (5, 0.013886198), (6, 0.028651154), (7, 0.017383553), (8, 0.023843005)]",,
7236,"['getting', 'first', 'covid', 'friday', 'eager', 'develop', 'sudden', 'fondness', 'microsoft', 'team']","[(1, 0.031515043), (2, 0.8097508), (4, 0.04225778), (5, 0.016613467), (6, 0.03427826), (7, 0.020797705), (8, 0.028525395)]",,
7237,"['tomorrow', 'running', 'first', 'virtual', 'q&amp;a', 'young', 'people', 'download', 'microsoft', 'team', 'phone', 'smart', 'device', 'event', 'together', 'covid19', 'barnetyouth']","[(1, 0.031515043), (2, 0.8097508), (4, 0.04225778), (5, 0.016613467), (6, 0.03427826), (7, 0.020797705), (8, 0.028525395)]",,
7238,"['TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'humph', 'think', 'official', 'primary', 'teacher', 'microsoft', 'team']","[(1, 0.3660208), (2, 0.5611072), (4, 0.019403175), (6, 0.015735472), (8, 0.0130947605)]",,
7239,"['TWITTER_HANDLE', 'microsoft', 'team', 'teacher', 'smiley', 'message']","[(1, 0.0228715), (2, 0.8631533), (4, 0.030347595), (5, 0.011928083), (6, 0.024611006), (7, 0.01493227), (8, 0.020480815)]",,
7240,"['powerpoint', 'presentation', 'microsoft', 'team', 'longer', 'respect', 'teacher', 'covid', 'times', 'final', 'stance', 'debate']","[(1, 0.026341537), (2, 0.84097105), (4, 0.035331354), (5, 0.013886198), (6, 0.028651154), (7, 0.017383553), (8, 0.023843005)]",,
7241,"['learn', 'microsoftteams', 'help', 'salvation', 'continue', 'serve', 'people', 'stay', 'covid-19', 'pandemic']","[(1, 0.031515043), (2, 0.41694817), (4, 0.23865904), (5, 0.016613467), (6, 0.03427826), (7, 0.020797705), (8, 0.22492665)]",,
7242,"['team', 'microsoft', 'muito', 'pesado', 'professores', 'temos', 'condições', 'comprar', 'outro', 'facilmente', 'posso', 'abrir', 'nenhuma', 'coisa', 'aberto']","[(1, 0.031515047), (2, 0.80975074), (4, 0.042257782), (5, 0.016613467), (6, 0.03427826), (7, 0.020797707), (8, 0.028525399)]",,
7243,"['super', 'webinar', 'linda', 'mcmahon', 'moment', 'microsoft', 'team', 'primary', 'setting', 'useful', 'information', 'recommendation', 'thank', 'attending', 'tomorrow', 'join', 'rachel', 'advice', 'voice', 'teacher', 'register']","[(1, 0.022627076), (2, 0.72238016), (4, 0.030349227), (5, 0.011928085), (6, 0.16562682), (7, 0.014932272), (8, 0.02048087)]",,
7244,"['hear', '13-year', 'great', 'another', 'teacher', 'technology', 'teacher', 'classroom', 'create', 'literally', 'nothing', 'school', 'website', 'working', 'instal', 'microsoft', 'optional', 'update', 'team']","[(1, 0.019830717), (2, 0.7566818), (4, 0.026603779), (5, 0.010453955), (6, 0.14516045), (7, 0.01308687), (8, 0.01794991)]",,
7245,"['worry', 'might', 'manage', 'money', 'whilst', 'university', 'TWITTER_HANDLE', 'host', 'finance', 'budget', 'webinar', 'microsoft', 'team', 'wednesday', 'march', 'register', 'place']","[(1, 0.026660457), (2, 0.84066314), (4, 0.03532074), (5, 0.013886198), (6, 0.028651137), (7, 0.017383553), (8, 0.023842666)]",,
7246,"['microsoft', 'TWITTER_HANDLE', 'create', 'vaccination', 'answer', 'watch', 'progress', 'vaccine', 'country', 'state', 'search', 'covid', 'vaccination', 'visiting', 'microsoftbing', 'covid-19', 'tracker', 'dashboard']","[(1, 0.026772354), (2, 0.67639124), (4, 0.03532074), (5, 0.013886198), (6, 0.19281119), (7, 0.017383553), (8, 0.023842666)]",,
7247,"['microsoft', 'TWITTER_HANDLE', 'create', 'vaccination', 'answer', 'watch', 'progress', 'vaccine', 'country', 'state', 'search', 'covid', 'vaccination', 'visiting', 'microsoftbing', 'covid-19', 'tracker', 'dashboard']","[(1, 0.026780486), (2, 0.6763831), (4, 0.03532074), (5, 0.013886198), (6, 0.19281119), (7, 0.017383553), (8, 0.023842666)]",,
7248,"['latest', 'emsisdits', 'newsletter', '•@tcea', 'aways', '•@whiteboardchat', '•@microsoftedge', '•teacher', 'ipads', '•posting', 'comment', 'TWITTER_HANDLE', 'plan', 'w/@nearpod', '•presenter', 'microsoftteams', '•@coppercreekes+301=#emsproud']","[(1, 0.03220994), (2, 0.61265457), (4, 0.23865907), (5, 0.016613467), (6, 0.03427826), (7, 0.020797705), (8, 0.028525395)]",,
7249,"['latest', 'emsisdits', 'newsletter', '•@tcea', 'aways', '•@whiteboardchat', '•@microsoftedge', '•teacher', 'ipads', '•posting', 'comment', 'TWITTER_HANDLE', 'plan', 'w/@nearpod', '•presenter', 'microsoftteams', '•@coppercreekes+301=#emsproud']","[(1, 0.03221616), (2, 0.6126483), (4, 0.23865907), (5, 0.016613467), (6, 0.03427826), (7, 0.020797705), (8, 0.028525395)]",,
7250,"['TWITTER_HANDLE', 'annus', 'intro', 'microsoft', 'team', 'status', 'teacher', 'remove', 'inappropriate']","[(1, 0.022878598), (2, 0.8631462), (4, 0.0303476), (5, 0.011928085), (6, 0.02461101), (7, 0.014932272), (8, 0.020480817)]",,
7251,"['performance', 'leadership', 'workshop', 'band', '5&amp;6', 'focussing', 'leadership', 'lesson', 'learn', 'covid-19', 'pandemic', 'sessions', 'running', 'april', 'april', 'session', 'last', 'microsoft', 'team', 'leadership']","[(1, 0.026341533), (2, 0.67682207), (4, 0.03532074), (5, 0.0138862), (6, 0.028651139), (7, 0.017383555), (8, 0.1880027)]",,
7252,"['looking', 'forward', 'online', 'TWITTER_HANDLE', 'event', 'microsoft', 'team', 'melanie', 'newton', 'university', 'toronto', 'discus', 'royal', 'proclamation', 'lesser', 'antilles', 'ethno', 'cartography', 'genocide', 'counterpoint', 'conquest']","[(1, 0.026664535), (2, 0.840659), (4, 0.03532074), (5, 0.013886198), (6, 0.028651137), (7, 0.017383553), (8, 0.023842666)]",,
7253,"['microsoft', 'team', 'odeio', 'algum', 'professor', 'reclamar', 'sempre', 'depois', 'processo']","[(1, 0.031515047), (2, 0.80975074), (4, 0.042257782), (5, 0.016613467), (6, 0.03427826), (7, 0.020797707), (8, 0.028525399)]",,
7254,"['question', 'saving', 'college', 'tomorrow', 'anytime', 'virtual', 'information', 'session', 'microsoft', 'team', 'meeting', 'michigan', 'mi529', 'savingforcollege']","[(1, 0.031515047), (2, 0.80975074), (4, 0.042257782), (5, 0.016613467), (6, 0.03427826), (7, 0.020797707), (8, 0.028525399)]",,
7255,"['listen', 'flipgrid', 'digital', 'experiment', 'outreach', 'teacher', 'flipgridforall', 'teacher5oclockclub', 'digitaltransformation', 'microsoftteams', 'microsoftedu', 'googleclassroom', 'e2everywhere', 'TWITTER_HANDLE', 'teachingtips', 'mentalhealthmatters', 'social', 'emotional']","[(1, 0.020175718), (2, 0.5057611), (3, 0.13317196), (4, 0.27285206), (5, 0.010453955), (6, 0.02156947), (7, 0.01308687), (8, 0.017949812)]",,
7256,"['listen', 'flipgrid', 'digital', 'experiment', 'outreach', 'teacher', 'flipgridforall', 'teacher5oclockclub', 'digitaltransformation', 'microsoftteams', 'microsoftedu', 'googleclassroom', 'e2everywhere', 'TWITTER_HANDLE', 'teachingtips', 'mentalhealthmatters', 'social', 'emotional']","[(1, 0.020176841), (2, 0.50575995), (3, 0.13317199), (4, 0.27285203), (5, 0.010453955), (6, 0.02156947), (7, 0.01308687), (8, 0.017949812)]",,
7257,"['TWITTER_HANDLE', 'thought', 'microsoft', 'team', 'notification', 'freak', 'want', 'teacher', 'surprise', 'early', 'vacation']","[(1, 0.022875912), (2, 0.8631488), (4, 0.030347597), (5, 0.011928083), (6, 0.024611006), (7, 0.01493227), (8, 0.020480815)]",,
7258,"['dutch', 'microsoft', 'regionaldirectors', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'share', 'working', 'team', 'covid-19', 'walkingwithrds']","[(1, 0.35995197), (2, 0.55115145), (4, 0.023665803), (6, 0.019196998), (7, 0.0116474265), (8, 0.015975198)]",,
7259,"['college', 'faculty', 'conducting', 'workshop', 'microsoft', 'team', 'require', 'metal', 'mouse', 'noice']","[(1, 0.031515043), (2, 0.8097508), (4, 0.04225778), (5, 0.016613467), (6, 0.03427826), (7, 0.020797705), (8, 0.028525395)]",,
7260,"['pierdas', 'university', 'nueva', 'actividad', 'aulaairbus', 'etsiae', 'impartida', 'inglés', 'través', 'microsoft', 'team', 'marzo', '16:00h', 'ozcyjdpxq3', 'TWITTER_HANDLE', 'TWITTER_HANDLE']","[(1, 0.023098387), (2, 0.8629341), (4, 0.030340103), (5, 0.011928083), (6, 0.024610994), (7, 0.01493227), (8, 0.020480573)]",,
7261,"['microsoft', 'team', 'take', 'education', 'market', 'storm', 'teacher', 'using', 'potential', 'round', 'hide', 'feature', 'teacher', 'reduce', 'workload', 'student', 'motivate', 'teacher']","[(0, 0.10308449), (1, 0.015900582), (2, 0.70580715), (4, 0.021334134), (6, 0.11639309), (7, 0.010493258), (8, 0.014392613)]",,
7262,"['microsoft', 'team', 'nouveautés', 'favoriser', 'télétravail', ""l'article"", 'conférence', 'annuelle', 'microsoft', 'ignite', 'firme', 'annoncé', 'nouvelles', 'fonctionnalités', 'concernant', 'télétravail', 'notamment', 'team', 'covid19', 'collaboratif']","[(1, 0.022627072), (2, 0.86340547), (4, 0.030340107), (5, 0.011928085), (6, 0.024610996), (7, 0.014932272), (8, 0.020480575)]",,
7263,"['microsoft', 'team', 'nouveautés', 'favoriser', 'télétravail', ""l'article"", 'conférence', 'annuelle', 'microsoft', 'ignite', 'firme', 'annoncé', 'nouvelles', 'fonctionnalités', 'concernant', 'télétravail', 'notamment', 'team', 'covid19', 'collaboratif']","[(1, 0.022627072), (2, 0.86340547), (4, 0.030340107), (5, 0.011928085), (6, 0.024610996), (7, 0.014932272), (8, 0.020480575)]",,
7264,"['discussion', 'poverty', 'inequality', 'faith', 'challenge', 'issue', 'faith', 'action', 'discussion', 'group', '14:30', '16:00', 'search', 'microsoft', 'team', 'email', 'chaplaincy@yorksj.ac.uk', 'chaplaincy', 'university', 'safespace', 'worldproblems', 'injustice']","[(1, 0.031515047), (2, 0.80975074), (4, 0.042257782), (5, 0.016613467), (6, 0.03427826), (7, 0.020797707), (8, 0.028525399)]",,
7265,"['siyaset', 'bilimi', 'topluluğumuzun', 'düzenleyecek', 'olduğu', 'covid-19', 'sonrası', 'ülkeler', 'arası', 'ticari', 'i̇lişkiler', 'ekonomileri', 'etkinliğine', 'microsoft', 'team', 'uygulaması', 'üzerinden', 'ulaşabilirsiniz', 'etkinlik', 'tarihi', '25.03.2021', 'cumartesi', '19.00', 'microsoft', 'team', 'katılım', 'fwvnro8j']","[(1, 0.022627072), (2, 0.86340547), (4, 0.030340107), (5, 0.011928085), (6, 0.024610996), (7, 0.014932272), (8, 0.020480575)]",,
7266,"['siyaset', 'bilimi', 'topluluğumuzun', 'düzenleyecek', 'olduğu', 'covid-19', 'sonrası', 'ülkeler', 'arası', 'ticari', 'i̇lişkiler', 'ekonomileri', 'etkinliğine', 'microsoft', 'team', 'uygulaması', 'üzerinden', 'ulaşabilirsiniz', 'etkinlik', 'tarihi', '25.03.2021', 'cumartesi', '19.00', 'microsoft', 'team', 'katılım', 'fwvnro8j']","[(1, 0.022627072), (2, 0.86340547), (4, 0.030340107), (5, 0.011928085), (6, 0.024610996), (7, 0.014932272), (8, 0.020480575)]",,
7267,"['TWITTER_HANDLE', 'economics', 'cours', 'sonou', 'university', 'cotonou', 'benin', 'republic', 'experience', 'customer', 'service', 'relations', 'years', 'experience', 'customer', 'service', 'relations', 'player', 'getter', 'proficient', 'microsoft', 'office', 'suite']","[(1, 0.032027606), (2, 0.80923814), (4, 0.042257775), (5, 0.016613465), (6, 0.034278255), (7, 0.020797703), (8, 0.028525393)]",,
7268,"['webinar', 'higher', 'education', 'impact', 'measure', 'unite', 'nation', 'sustainable', 'development', 'goal', 'monday', 'march', '04.00pm', '06.00pm', 'bahrain', 'microsoft', 'team', 'bahrain', 'ahliauniversity', 'الجامعة_الأهلية', 'البحرين']","[(1, 0.031515047), (2, 0.80975074), (4, 0.042257782), (5, 0.016613467), (6, 0.03427826), (7, 0.020797707), (8, 0.028525399)]",,
7269,"['learn', 'microsoftteams', 'help', 'salvation', 'continue', 'serve', 'people', 'stay', 'covid-19', 'pandemic']","[(1, 0.031515043), (2, 0.41694817), (4, 0.23865904), (5, 0.016613467), (6, 0.03427826), (7, 0.020797705), (8, 0.22492665)]",,
7270,"['future', 'gilbert', 'arizona', 'microsoft', 'team', 'support', 'remote', 'emergency', 'staff', 'covid-19']","[(1, 0.031515043), (2, 0.8097508), (4, 0.04225778), (5, 0.016613467), (6, 0.03427826), (7, 0.020797705), (8, 0.028525395)]",,
7271,"['microsoft', 'team', 'tropeçada', 'brava', 'professor', 'kkkkkkk']","[(1, 0.031515043), (2, 0.8097508), (4, 0.04225778), (5, 0.016613467), (6, 0.03427826), (7, 0.020797705), (8, 0.028525395)]",,
7272,"['learn', 'microsoft', 'team', 'conferencing', 'screen', 'sharing', 'support', 'teacher', 'visually', 'impair', 'teaching', 'remoteinstruction', 'assistivetechnology', 'braille']","[(1, 0.022627076), (2, 0.7220981), (4, 0.030349206), (5, 0.011928084), (6, 0.02461101), (7, 0.014932271), (8, 0.16177881)]",,
7273,"['covid-19', 'require', 'organization', 'rapidly', 'deploy', 'tool', 'technology', 'fully', 'enable', 'working', 'collaborate', 'learn', 'rolling', 'microsoftteams']","[(1, 0.031515043), (2, 0.41694817), (4, 0.23865904), (5, 0.016613467), (6, 0.03427826), (7, 0.020797705), (8, 0.22492665)]",,
7274,"['primary', 'school', 'teacher', 'would', 'explore', 'benefit', 'microsoft', 'team', '️facilitating', 'recording', 'lesson', '️using', 'channels', 'organise', 'task', 'assignment', '️practical', 'using', 'platform', 'child', 'friendly', 'register']","[(1, 0.022627076), (2, 0.7223801), (4, 0.030349206), (5, 0.011928399), (6, 0.16562662), (7, 0.014932271), (8, 0.020480866)]",,
7275,"['download', 'reimagining', 'collaboration', 'slack', 'microsoft', 'team', 'covid', 'world', '――――――――――', 'gt;&gt']","[(1, 0.031515043), (2, 0.8097508), (4, 0.04225778), (5, 0.016613467), (6, 0.03427826), (7, 0.020797705), (8, 0.028525395)]",,
7276,"['frustrate', 'try', 'login', 'microsoft', 'team', '6.30pm', 'lecture', 'anneliese', 'dodds', 'organise', 'midland', 'annual', 'lecture', 'working', 'thanks', 'bunch', 'TWITTER_HANDLE']","[(1, 0.02666272), (2, 0.84066087), (4, 0.035320736), (5, 0.0138861975), (6, 0.028651135), (7, 0.017383551), (8, 0.023842664)]",,
7277,"['minha', 'professora', 'disse', 'depois', 'lanchar', 'depois', 'mandar', 'microsoft', 'team', 'temas', 'trabalhos', 'escolhermos', 'estou', 'espera', 'lanchar', 'frango', 'assado', 'inteiro']","[(1, 0.031515043), (2, 0.8097508), (4, 0.04225778), (5, 0.016613467), (6, 0.03427826), (7, 0.020797705), (8, 0.028525395)]",,
7278,"['streaming', 'impressive', 'castle', 'hybrid', 'sessions', 'microsoft', 'team', 'nyenrode', 'business', 'university', 'streaming', 'TWITTER_HANDLE', 'multicamera', 'ridderzaal']","[(1, 0.026656235), (2, 0.84066737), (4, 0.03532074), (5, 0.013886198), (6, 0.028651137), (7, 0.017383553), (8, 0.023842666)]",,
7279,"['professor', ""ya'll"", 'microsoft', 'team', 'please']","[(1, 0.031515047), (2, 0.80975074), (4, 0.042257782), (5, 0.016613467), (6, 0.03427826), (7, 0.020797707), (8, 0.028525399)]",,
7280,"['recommend', 'TWITTER_HANDLE', 'microsoftteams', 'supervise', 'provide', 'solution', 'education', 'allow', 'turn', 'student', 'student', 'comms', 'still', 'allow', 'student', 'safely', 'connect', 'teacher', 'TWITTER_HANDLE']","[(1, 0.19206724), (2, 0.5516667), (4, 0.17263825), (5, 0.011928084), (6, 0.024611015), (7, 0.014932271), (8, 0.020480968)]",,
7281,"['únase', 'nosotros', 'nuestro', 'evento', 'lanzamiento', 'vacuna', 'covid-19', 'jueves', 'marzo', 'únase', 'nosotros', 'microsoft', 'team', 'donde', 'estaremos', 'TWITTER_HANDLE', 'facebook']","[(1, 0.026663959), (2, 0.8406596), (4, 0.03532074), (5, 0.013886198), (6, 0.028651137), (7, 0.017383553), (8, 0.023842666)]",,
7282,"['covid-19', 'vaccine', 'event', 'thursday', 'march', '6pm-7pm', 'speaking', 'vaccine', 'rollout', 'availability', 'vulnerable', 'community', 'microsoft', 'team', 'going', 'TWITTER_HANDLE', 'facebook']","[(1, 0.026660124), (2, 0.84066343), (4, 0.035320736), (5, 0.0138861975), (6, 0.028651135), (7, 0.017383551), (8, 0.023842664)]",,
7283,"['awesome', 'things', 'e2everywhere', 'microsoftedu', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'mieexpert', 'stemeducation', 'stemforall', 'techforgood', 'teacherkay', 'love', 'TWITTER_HANDLE']","[(1, 0.5448618), (2, 0.3378746), (4, 0.03363622), (5, 0.011928083), (6, 0.024610994), (7, 0.01493227), (8, 0.020480573)]",,
7284,"['thurs', 'march', 'running', 'first', 'virtual', 'q&amp;a', 'young', 'people', 'download', 'microsoft', 'team', 'phone', 'smart', 'device', 'event', 'together', 'covid19', 'barnetyouth']","[(1, 0.031515047), (2, 0.80975074), (4, 0.042257782), (5, 0.016613467), (6, 0.03427826), (7, 0.020797707), (8, 0.028525399)]",,
7285,"['nesse', 'mundo', 'poder', 'irritar', 'microsoft', 'team', 'longe', 'plataforma', 'visto', 'preferida', 'professores']","[(1, 0.031515047), (2, 0.80975074), (4, 0.042257782), (5, 0.016613467), (6, 0.03427826), (7, 0.020797707), (8, 0.028525399)]",,
7286,"['TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'terminei', 'minha', 'graduação', 'estácio', 'final', 'tinha', 'aulas', 'normalmente', 'team', 'outra', 'problema', 'microsoft', 'professores', 'estavam', 'sempre', 'prontidão']","[(1, 0.2728468), (2, 0.62727034), (4, 0.026590534), (5, 0.010453955), (6, 0.021569453), (7, 0.01308687), (8, 0.017949488)]",,
7287,"['grade', 'science', 'class', 'participate', 'dissection', 'activity', 'covid-19', 'restriction', 'dissection', 'perform', 'teacher', 'project', 'microsoft', 'team', 'interest', 'student', 'permit', 'individual', 'close', 'inspection']","[(0, 0.11442294), (1, 0.017649505), (2, 0.5634722), (4, 0.02367291), (5, 0.11929534), (6, 0.01919701), (7, 0.12163899), (8, 0.015975429)]",,
7288,"['threaten', 'basically', 'jelani', 'whole', 'nintendo', 'switch', 'sudden', 'positive', 'point', 'participation', 'school', 'catch', 'sleep', 'microsoft', 'team', 'right', 'front', 'teacher']","[(1, 0.026341537), (2, 0.84097105), (4, 0.03533135), (5, 0.013886198), (6, 0.028651154), (7, 0.017383553), (8, 0.023843005)]",,
7289,"['cancer', 'prevention', 'presentation', 'microsoft', 'team', 'present', 'university', 'texas', 'andersen', 'cancer', 'center', 'tuesday', 'march', 'please', 'register', 'receive', 'program', 'harriscountypl', 'katyevents', 'health']","[(1, 0.031515047), (2, 0.80975074), (4, 0.042257782), (5, 0.016613467), (6, 0.03427826), (7, 0.020797707), (8, 0.028525399)]",,
7290,"['aware', 'widespread', 'problem', 'microsoft', 'team', 'include', 'disappearing', 'team', 'please', 'contact', 'classroom', 'teacher', 'directly', 'determine', 'current', 'situation', 'meantime', 'logging', 'instructions', 'update']","[(1, 0.022627076), (2, 0.86339766), (4, 0.030347612), (5, 0.011928084), (6, 0.024611007), (7, 0.014932271), (8, 0.020480815)]",,
7291,"['maths', 'teacher', 'information', 'TWITTER_HANDLE', 'mathschat', 'microsoftedu', 'mieexpert', 'ta_talk']","[(1, 0.026855925), (2, 0.6749512), (4, 0.20083676), (5, 0.0138862), (6, 0.028651161), (7, 0.017383555), (8, 0.0238431)]",,
7292,"['world', 'university', 'international', 'reputation', 'excellence', 'teaching', 'research', 'microsoftteams', 'teach', 'connect', 'covid']","[(1, 0.039217386), (2, 0.5188512), (3, 0.010389362), (4, 0.29698783), (5, 0.020673834), (6, 0.042655937), (7, 0.02588071), (8, 0.035497066)]",,
7293,"['recommend', 'TWITTER_HANDLE', 'microsoftteams', 'supervise', 'provide', 'solution', 'education', 'allow', 'turn', 'student', 'student', 'comms', 'still', 'allow', 'student', 'safely', 'connect', 'teacher', 'TWITTER_HANDLE']","[(1, 0.19213977), (2, 0.5515939), (4, 0.17263855), (5, 0.011928085), (6, 0.024611015), (7, 0.014932272), (8, 0.020480968)]",,
7294,"['teacher', 'matter', 'early', 'rings', 'never', 'enough', 'hours', 'microsoftteams', 'assignment', 'grade', 'edtech']","[(1, 0.031515054), (2, 0.6110147), (4, 0.24099305), (5, 0.016613467), (6, 0.034278292), (7, 0.020797705), (8, 0.028526107)]",,
7295,"['microsoft', 'team', 'want', 'facilitate', 'communication', 'student', 'teacher']","[(1, 0.026341537), (2, 0.84097105), (4, 0.035331346), (5, 0.013886198), (6, 0.028651154), (7, 0.017383553), (8, 0.023843005)]",,
7296,"['protect', 'nonprofit', 'organization', 'threat', 'coronavirus', 'mandate', 'leveraging', 'technology', 'build', 'security', 'microsoft', 'check', 'guidance', 'resource', 'bring', 'TWITTER_HANDLE', 'TWITTER_HANDLE']","[(1, 0.19164044), (2, 0.5533805), (4, 0.030340105), (5, 0.15293963), (6, 0.024610994), (7, 0.014932271), (8, 0.020480575)]",,
7297,"['TWITTER_HANDLE', 'college', 'evening', 'class', 'stop', 'offering', 'japanese', 'bunch', 'group', 'together', 'start', 'using', 'tutor', 'bishop', 'stortford', 'house', 'covid', 'microsoft', 'team']","[(1, 0.020071412), (2, 0.63287634), (4, 0.026590534), (5, 0.01045423), (6, 0.14515387), (7, 0.13667159), (8, 0.017949488)]",,
7298,"['TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'gates', 'world', 'hook', 'microsoft', 'team', 'charge']","[(1, 0.27280718), (2, 0.6273099), (4, 0.026590534), (5, 0.010453955), (6, 0.021569453), (7, 0.01308687), (8, 0.017949488)]",,
7299,"['covid-19', 'pandemic', 'research', 'microsoft', 'show', 'employee', 'team', 'become', 'isolate', 'staff', 'staffingindustry']","[(1, 0.031515043), (2, 0.8097508), (4, 0.04225778), (5, 0.016613467), (6, 0.03427826), (7, 0.020797705), (8, 0.028525395)]",,
7300,"['covid-19', 'pandemic', 'research', 'microsoft', 'show', 'employee', 'team', 'become', 'siloed', 'employee', 'report', 'meeting', 'report', 'isolation', 'fv70ioarew']","[(1, 0.031515043), (2, 0.8097508), (4, 0.04225778), (5, 0.016613467), (6, 0.03427826), (7, 0.020797705), (8, 0.028525395)]",,
7301,"['teacher', 'class', 'wonder', 'people', 'asking', 'wanna', 'video', 'game', 'microsoft', 'team', 'waiting']","[(1, 0.019830715), (2, 0.633105), (4, 0.026598517), (5, 0.010453955), (6, 0.14515796), (7, 0.13667159), (8, 0.017949745)]",,
7302,"['microsoft', 'team', 'class', 'teacher', 'already', 'really', 'interrupt']","[(1, 0.022627076), (2, 0.7223844), (4, 0.030349221), (5, 0.011928084), (6, 0.02461101), (7, 0.15594389), (8, 0.020480866)]",,
7303,"['TWITTER_HANDLE', 'covid-19', 'force', 'method', 'teaching', 'learning', 'note', 'student', 'microsoft', 'team', 'print', 'paste', 'note', 'discus', 'extensively', 'teaching', 'learning', 'become', 'party', 'fulfil']","[(1, 0.02006973), (2, 0.632878), (4, 0.026590534), (5, 0.010453955), (6, 0.021569453), (7, 0.01308687), (8, 0.2651189)]",,
7304,"['microsoft', 'team', 'facilitar', 'comunicação', 'entre', 'alunos', 'professores']","[(1, 0.031515047), (2, 0.80975074), (4, 0.042257782), (5, 0.016613467), (6, 0.03427826), (7, 0.020797707), (8, 0.028525399)]",,
7305,"['microsoft', 'team', 'facilitar', 'comunicação', 'entre', 'alunos', 'professores']","[(1, 0.031515047), (2, 0.80975074), (4, 0.042257782), (5, 0.016613467), (6, 0.03427826), (7, 0.020797707), (8, 0.028525399)]",,
7306,"['using', 'microsoft', 'team', 'microsoftteams', 'protips', 'facebook', 'team', 'teamwork', 'microsoft', 'covid', 'office', 'leadership', 'training', 'business', 'follow', 'msteams', 'technology', 'professional']","[(1, 0.017649503), (2, 0.673471), (4, 0.13365723), (6, 0.1291882), (7, 0.0116474265), (8, 0.015975198)]",,
7307,"['using', 'microsoft', 'team', 'microsoftteams', 'protips', 'facebook', 'team', 'teamwork', 'microsoft', 'covid', 'office', 'leadership', 'training', 'business', 'follow', 'msteams', 'technology', 'professional']","[(1, 0.017649503), (2, 0.673471), (4, 0.13365723), (6, 0.12918818), (7, 0.0116474265), (8, 0.015975198)]",,
7308,"['using', 'microsoft', 'team', 'microsoftteams', 'protips', 'facebook', 'team', 'teamwork', 'microsoft', 'covid', 'office', 'leadership', 'training', 'business', 'follow', 'msteams', 'technology', 'professional']","[(1, 0.017649503), (2, 0.673471), (4, 0.13365723), (6, 0.12918817), (7, 0.0116474265), (8, 0.015975198)]",,
7309,"['TWITTER_HANDLE', 'already', 'team', 'college', 'enough', 'microsoft']","[(1, 0.02666162), (2, 0.84066194), (4, 0.035320736), (5, 0.0138861975), (6, 0.028651135), (7, 0.017383551), (8, 0.023842664)]",,
7310,"['webinar', 'cover', 'accessibility', 'tool', 'inclusive', 'classroom', 'saving', 'teacher', 'microsoft', 'form', 'supporting', 'remote', 'classroom', 'microsoft', 'team', 'register', 'remotelearning', 'remoteteaching', 'hybridlearning']","[(1, 0.022627076), (2, 0.86339766), (4, 0.030347597), (5, 0.011928084), (6, 0.024611007), (7, 0.014932271), (8, 0.020480815)]",,
