,response,distributions,probable_topic,topic_probability
81,"['.@zoom', 'teacher', 'webinar', 'still', 'allow', 'asking', 'upgrade']","[(0, 0.05675488), (1, 0.6186539), (2, 0.041139044), (3, 0.065890186), (4, 0.04123401), (5, 0.066532835), (6, 0.109795146)]",,
82,"['bombing', 'nuisance', 'security', 'concern', 'hacker', 'enter', 'online', 'classroom', 'expose', 'child', 'teacher', 'racist', 'language', 'pornographic', 'image', 'covid__19', 'cybersecurity', 'zoombombing']","[(0, 0.027202927), (1, 0.41012338), (2, 0.019719815), (3, 0.031594995), (4, 0.019765306), (5, 0.031871807), (6, 0.45972177)]",,
83,"['student', 'email', 'professor', 'quick', 'zoom', 'student', 'thanks', 'inside']","[(0, 0.027202139), (1, 0.0371262), (2, 0.01971975), (3, 0.81165147), (4, 0.019765291), (5, 0.031846788), (6, 0.052688416)]",,
84,"['everyone', 'teacher', 'meeting', 'today', 'try', 'family', 'tonight', 'ready', 'virtual', 'playtime', 'zoom', 'greenwood']","[(0, 0.8454126), (1, 0.029594824), (2, 0.015646668), (3, 0.025080917), (4, 0.015682692), (5, 0.025306223), (6, 0.043276064)]",,
85,"['TWITTER_HANDLE', 'hear', 'drop', 'people', 'zoom', 'running', 'community', 'college', 'guitar', 'ensemble']","[(0, 0.021584067), (1, 0.0295174), (2, 0.015646525), (3, 0.61113477), (4, 0.015682697), (5, 0.025272364), (6, 0.28116214)]",,
86,"['extra', 'layer', 'university', 'security', 'getting', 'family', 'start', 'early', 'logging', 'letting', 'screen', 'would', 'since', 'account', 'need', 'zoom', 'think', 'account']","[(0, 0.036778726), (1, 0.39936456), (2, 0.026660241), (3, 0.04270737), (4, 0.026721682), (5, 0.04306929), (6, 0.4246981)]",,
87,"['working', 'zoomclass', 'balletteacherstress', 'hatezoom']","[(0, 0.05674517), (1, 0.62054133), (2, 0.04113877), (3, 0.06581631), (4, 0.041233934), (5, 0.06642125), (6, 0.1081032)]",,
88,"['working', 'zoomclass', 'balletteacherstress', 'hatezoom']","[(0, 0.05674517), (1, 0.62054133), (2, 0.04113877), (3, 0.06581631), (4, 0.041233934), (5, 0.06642125), (6, 0.1081032)]",,
89,"['chuckle', 'professor', 'spill', 'tiktok', 'zoomclass', 'classof2020', 'howdare', 'loveandluxe']","[(0, 0.05674517), (1, 0.62054133), (2, 0.04113877), (3, 0.06581631), (4, 0.041233934), (5, 0.06642125), (6, 0.1081032)]",,
90,"['＃meetbowlcollege', 'という学生オンラインサークルの活動で「zoomで人狼」をしました‼️３チーム（計30人）ある中で、僕のが参加したチームで狂人とリア狂がでて、とても盛り上がりました', '全国１で繋がりのあるサークル』を目指して活動してるらしいです']","[(0, 0.12419321), (1, 0.16951215), (2, 0.09003684), (3, 0.14404638), (4, 0.09024512), (5, 0.14537038), (6, 0.23659588)]",,
91,"['today', 'play', 'TWITTER_HANDLE', 'student', 'TWITTER_HANDLE', 'thursday', 'favorite', 'zoomday', 'special', 'guest', 'TWITTER_HANDLE', 'TWITTER_HANDLE']","[(0, 0.015272768), (1, 0.020845914), (2, 0.011072369), (3, 0.18573694), (4, 0.011097996), (5, 0.017881284), (6, 0.7380927)]",,
92,"['explore', 'emerge', 'popular', 'video', 'conferencing', 'platform', 'across', 'globe', 'surpass', 'skype', 'zoommeeting', 'zoombackground', 'zoom背景', 'skype', 'videoconferencing', 'videocalls', 'onlinelearning', 'onlineclasses', 'onlineuniversity']","[(0, 0.05675993), (1, 0.6205261), (2, 0.041138776), (3, 0.0658163), (4, 0.041234154), (5, 0.06642157), (6, 0.108103216)]",,
93,"['explore', 'emerge', 'popular', 'video', 'conferencing', 'platform', 'across', 'globe', 'surpass', 'skype', 'zoommeeting', 'zoombackground', 'zoom背景', 'skype', 'videoconferencing', 'videocalls', 'onlinelearning', 'onlineclasses', 'onlineuniversity']","[(0, 0.056759305), (1, 0.6205267), (2, 0.041138776), (3, 0.0658163), (4, 0.04123415), (5, 0.06642156), (6, 0.10810321)]",,
94,"['explore', 'emerge', 'popular', 'video', 'conferencing', 'platform', 'across', 'globe', 'surpass', 'skype', 'zoommeeting', 'zoombackground', 'zoom背景', 'skype', 'videoconferencing', 'videocalls', 'onlinelearning', 'onlineclasses', 'onlineuniversity']","[(0, 0.056759816), (1, 0.6205262), (2, 0.041138776), (3, 0.0658163), (4, 0.04123415), (5, 0.06642156), (6, 0.10810321)]",,
95,"['swedesband', 'lesson', 'today', 'reading', 'signature', 'identify', 'major', 'minor', 'scale', 'kahoots', 'edpuzzle', 'smile', 'laugh', 'missmystudents', 'teacherstrong', 'zoomlearning']","[(0, 0.12419321), (1, 0.16951215), (2, 0.09003684), (3, 0.14404638), (4, 0.09024512), (5, 0.14537038), (6, 0.23659588)]",,
96,"['since', 'meeting', 'digital', 'webinars', 'going', 'anywhere', 'anonymous', 'source', 'theme', 'background', 'really', 'beach', 'directly', 'dallaspr', 'zoomuniversity', 'coronavirus']","[(0, 0.84769666), (1, 0.029488552), (2, 0.015646469), (3, 0.025037082), (4, 0.015682666), (5, 0.025331318), (6, 0.041117232)]",,
97,"['TWITTER_HANDLE', 'TWITTER_HANDLE', 'ええやんzoomでもいけるで']","[(0, 0.036773734), (1, 0.050192732), (2, 0.026660034), (3, 0.042661138), (4, 0.026721751), (5, 0.043058105), (6, 0.7739325)]",,
98,"['cream', 'meeting', 'delicious', 'newrecipes', 'sciencelovers', 'yummy', 'contentthroughcorona', 'zoomlife', 'quarantinelife', 'quarantineactivities', 'teacherlife', 'bearkatbest', 'bkrocks', 'TWITTER_HANDLE']","[(0, 0.5478426), (1, 0.03712626), (2, 0.019719701), (3, 0.031556286), (4, 0.019765366), (5, 0.03185056), (6, 0.3121392)]",,
99,"['window', 'chromebook', 'screen', 'email', 'class', 'email', 'contain', 'think', 'excite', 'classmate', 'teacher', 'autism', 'autismandcovid19', 'whoszoominwho']","[(0, 0.027205698), (1, 0.23818685), (2, 0.019719819), (3, 0.031588107), (4, 0.5986818), (5, 0.031898115), (6, 0.05271957)]",,
100,"['reminder', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'move', 'career', 'business', 'guarantee', 'rematch', 'situation', 'allow', 'things', 'college', 'history', 'quarantine', 'zoom/', 'training', 'sessions', 'since', 'march', 'dontsleep']","[(0, 0.017897697), (1, 0.024414621), (2, 0.3521944), (3, 0.020749655), (4, 0.012997903), (5, 0.020941535), (6, 0.5508042)]",,
101,"['zoom’d', 'class', 'discus', 'depth', 'reflect', 'inspire', 'motivating', 'teacher', 'student', 'interactive', 'people', 'rob', 'adversity', 'something', 'mastering']","[(0, 0.02720283), (1, 0.037342895), (2, 0.019719739), (3, 0.81181973), (4, 0.019765308), (5, 0.031864967), (6, 0.052284546)]",,
102,"['hollywood', 'zoom', 'kerry', 'kerry', 'college', 'bring', 'hollywood', 'kingdom', 'masterclasses', 'medium', 'student', 'TWITTER_HANDLE', 'fetisopen', 'kerryetb', 'thefutureofyou', 'kerrycollege', 'getthroughthistogether']","[(0, 0.027201917), (1, 0.037126202), (2, 0.019719755), (3, 0.41031328), (4, 0.019765329), (5, 0.0318519), (6, 0.45402163)]",,
103,"['today', ""zoom'd"", 'friend', 'whose', 'college', 'level', 'coach', 'event', 'coach', 'level', 'need', 'reach', 'alone', 'fcavirtual']","[(0, 0.12419321), (1, 0.16951215), (2, 0.09003684), (3, 0.14404638), (4, 0.09024512), (5, 0.14537038), (6, 0.23659588)]",,
104,"['guess', 'scary', 'things', 'undergrad', 'block', 'memory', '-zoom', 'university', 'context']","[(0, 0.036773738), (1, 0.40301868), (2, 0.026659999), (3, 0.042658977), (4, 0.37776965), (5, 0.04304432), (6, 0.07007464)]",,
105,"['TWITTER_HANDLE', 'TWITTER_HANDLE', '横から失礼します。面談類ぜんぶzoomでいいです（´-']","[(0, 0.036773734), (1, 0.050192732), (2, 0.026660034), (3, 0.042661145), (4, 0.026721751), (5, 0.043058127), (6, 0.7739325)]",,
106,"['反田先生主催の全教職員向けのapple', 'teacherをgetしよう！研修会がzoomで行われました!gw中に取り組んでもらえたら嬉しいなー', '＃appleteacher']","[(0, 0.12419321), (1, 0.16951215), (2, 0.09003684), (3, 0.14404638), (4, 0.09024512), (5, 0.14537038), (6, 0.23659588)]",,
107,"['TWITTER_HANDLE', 'zoombombers', 'mainly', '4-chan', 'scraping', 'twitter', 'links', 'sharing', 'amoung', 'community', 'troll', 'happen', 'friend', 'every', 'single', 'public', 'university']","[(0, 0.036773738), (1, 0.39933252), (2, 0.026660042), (3, 0.042662848), (4, 0.026721762), (5, 0.043059975), (6, 0.42478913)]",,
108,"['TWITTER_HANDLE', 'なるほど、酒の肴にするのですね', 'zoomの録画機能がこんなところに活かされるとは']","[(0, 0.056745168), (1, 0.07745189), (2, 0.04113883), (3, 0.06583203), (4, 0.041234076), (5, 0.06644566), (6, 0.6511523)]",,
109,"['次回の4th', 'scienc', 'ome(zoom会議)は5月6日(水', '10時から浜崎伸彦先生（university', 'washington）による「うまい、やすい、はやい、in', 'shnzxuagg9']","[(0, 0.12419321), (1, 0.16951215), (2, 0.09003684), (3, 0.14404638), (4, 0.09024512), (5, 0.14537038), (6, 0.23659588)]",,
110,"['385042525', 'french', 'class', 'teacher', 'start', 'movie', 'password', 'zoomclass', 'zoomcode', 'zoomcodes']","[(0, 0.036776356), (1, 0.75360143), (2, 0.026660075), (3, 0.042672224), (4, 0.026721692), (5, 0.043074843), (6, 0.07049339)]",,
111,"['385042525', 'french', 'class', 'teacher', 'start', 'movie', 'password', 'zoomclass', 'zoomcode', 'zoomcodes']","[(0, 0.036776353), (1, 0.75360453), (2, 0.026660074), (3, 0.04267218), (4, 0.02672169), (5, 0.043075245), (6, 0.07048988)]",,
112,"['385042525', 'french', 'class', 'teacher', 'start', 'movie', 'password', 'zoomclass', 'zoomcode', 'zoomcodes']","[(0, 0.036776353), (1, 0.7536006), (2, 0.026660074), (3, 0.042672254), (4, 0.02672169), (5, 0.043074727), (6, 0.07049426)]",,
113,"['dynamic', 'talking', 'infield', 'wednesday', 'guest', 'include', 'TWITTER_HANDLE', 'university', 'maine', 'jimmy', 'goelz', 'TWITTER_HANDLE', 'island', 'university', 'TWITTER_HANDLE', 'houston', 'astros', 'email', 'matthew.marsh@maine.edu', '.@zoombaseball']","[(0, 0.017887376), (1, 0.36267444), (2, 0.012967897), (3, 0.02075107), (4, 0.012997916), (5, 0.020944003), (6, 0.5517773)]",,
114,"['TWITTER_HANDLE', 'please', 'crash', 'schooler', 'friday', 'lesson', 'zoommarcus', 'teacher', 'think', 'would']","[(0, 0.027204406), (1, 0.03732997), (2, 0.39210603), (3, 0.03158409), (4, 0.019765355), (5, 0.031889655), (6, 0.46012047)]",,
115,"['事務所棟、今年になって初めて、窓全開', '️（diagnostic', 'radiologist）は、医系奨学生&amp;', '（wellesleycollege1年生）相手にzoom講義中', '️コッチのバイトの昨日分のチェック（←一晩寝かせるのが流儀）を終えて']","[(0, 0.12419321), (1, 0.16951215), (2, 0.09003684), (3, 0.14404638), (4, 0.09024512), (5, 0.14537038), (6, 0.23659588)]",,
116,"['myyyyy', 'classmate', 'talking', 'professor', 'zoom(she', 'offline', 'moment', 'record']","[(0, 0.056745168), (1, 0.07745189), (2, 0.04113877), (3, 0.06581629), (4, 0.5843234), (5, 0.06642125), (6, 0.10810318)]",,
117,"['TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'using', 'expensive', 'a*^%d', 'apple', 'pencil', 'former', 'student', 'geometry', 'epecially', 'since', 'lausd', 'teacher', 'zoomin']","[(0, 0.0118183615), (1, 0.01615371), (3, 0.15083174), (5, 0.013841755), (6, 0.79019916)]",,
118,"['zumba', 'certify', 'since', 'college', 'soooo', 'decide', 'teach', 'bunch', 'zoomba', 'zumba']","[(0, 0.12419321), (1, 0.16951215), (2, 0.09003684), (3, 0.14404638), (4, 0.09024512), (5, 0.14537038), (6, 0.23659588)]",,
119,"['group', 'project', 'yesterday', 'playing', 'zoomuniversity']","[(0, 0.38869473), (1, 0.05022332), (2, 0.37859175), (3, 0.042664595), (4, 0.026721852), (5, 0.04304741), (6, 0.07005636)]",,
120,"['point', 'something', 'screen', 'share', 'meeting', 'click', 'share', 'screen', 'bottom', 'click', 'option', 'screen', 'click', 'annotate', 'toolbox', 'screen', 'cloviscommunitycollege', 'zoomtips']","[(0, 0.59983283), (1, 0.07745221), (2, 0.041138772), (3, 0.06581639), (4, 0.04123399), (5, 0.066422075), (6, 0.10810377)]",,
121,"['hear', 'parts', 'certain', 'college', 'freshman', 'session', 'swear', 'parent', 'quarantinelife', 'quarantine', 'covid19', 'zoomclass']","[(0, 0.027205681), (1, 0.57582915), (2, 0.019719673), (3, 0.27382088), (4, 0.01976529), (5, 0.031839587), (6, 0.051819734)]",,
122,"['TWITTER_HANDLE', 'university', 'student', 'small', 'business', 'creation', 'management', 'class', 'would', 'elate', 'crash', 'classroom', 'zoommarcus']","[(0, 0.017898321), (1, 0.189794), (2, 0.012967886), (3, 0.2189113), (4, 0.012997893), (5, 0.020942634), (6, 0.52648795)]",,
123,"['tomorrow', '1:00pm', 'host', 'forum', 'student', 'share', 'impact', 'covid-19', 'please', 'csuwayforward', 'csustudentdemands', 'sqedemands', 'zoomuniversity', 'letsbloomtogetheronline', 'TWITTER_HANDLE', 'TWITTER_HANDLE']","[(0, 0.16853791), (1, 0.02443041), (2, 0.18356422), (3, 0.24458928), (4, 0.01299792), (5, 0.020944286), (6, 0.34493595)]",,
124,"['mute', 'yelling', 'father', 'attention', 'professor', 'might', 'think', 'talking', 'make', 'things', 'awkward', 'zoomproblems']","[(0, 0.056745175), (1, 0.07745192), (2, 0.04113877), (3, 0.6089056), (4, 0.041233934), (5, 0.06642125), (6, 0.10810331)]",,
125,"['TWITTER_HANDLE', 'thank', 'meeting', 'amaze', 'TWITTER_HANDLE', 'student', 'athlete', 'zoom', 'wagner', 'speak', 'TWITTER_HANDLE']","[(0, 0.14461198), (1, 0.018241186), (3, 0.2016251), (5, 0.015604363), (6, 0.6005744)]",,
126,"['TWITTER_HANDLE', 'thank', 'special', 'guest', 'meeting', 'TWITTER_HANDLE', 'student', 'athlete', 'zoom', 'wagner', 'speak', 'amaze', 'TWITTER_HANDLE']","[(0, 0.12763217), (1, 0.016170546), (3, 0.18443856), (5, 0.013838393), (6, 0.64076513)]",,
127,"['using', 'lately', 'access', 'keynote', 'lecture', 'marla', 'weger', 'saint', 'louis', 'university', 'school', 'social', 'facilitate', 'keynote', 'lecture', 'socialworkers', 'zoomlectures', 'highereducation']","[(0, 0.056745175), (1, 0.62051237), (2, 0.041138772), (3, 0.06581702), (4, 0.04123394), (5, 0.06642125), (6, 0.10813149)]",,
128,"['thankful', 'seeing', 'grader', 'short', 'give', 'encouragement', 'proud', 'zoommusicteacher']","[(0, 0.12419321), (1, 0.16951215), (2, 0.09003684), (3, 0.14404638), (4, 0.09024512), (5, 0.14537038), (6, 0.23659588)]",,
129,"['TWITTER_HANDLE', 'TWITTER_HANDLE', 'email', 'college', 'seriously', 'hack', 'rebuilding', 'server', 'madly', 'mysterious', 'pause', 'everything', 'adult', 'things', 'break', 'zoom', 'around']","[(0, 0.027201552), (1, 0.0371262), (2, 0.019719739), (3, 0.0315665), (4, 0.019765329), (5, 0.031851124), (6, 0.8327696)]",,
130,"['TWITTER_HANDLE', 'receive', 'mean', 'receive', 'blind', 'student', 'guess', 'zoom/', 'tool']","[(0, 0.021582114), (1, 0.029457977), (2, 0.22406475), (3, 0.28169402), (4, 0.24162371), (5, 0.025272181), (6, 0.17630526)]",,
131,"['drone', 'connect', 'drone', 'course', 'latech', 'grossmont', 'college', 'drone', 'flyer', 'academy', 'current', 'former', 'student', 'zoomroom', 'livestream', 'drone', 'dronephotography', 'grossmont_career_center']","[(0, 0.02720053), (1, 0.037126273), (2, 0.019720808), (3, 0.5521945), (4, 0.019765288), (5, 0.29182342), (6, 0.0521692)]",,
132,"['TWITTER_HANDLE', 'TWITTER_HANDLE', 'student', 'amaze', 'thank', 'fhonlinelearning', 'behold', 'single', 'zoom!”do', 'favor', 'watch', 'TWITTER_HANDLE', 'video', 'caedchat', 'caleg', 'supportccceducation']","[(0, 0.01788738), (1, 0.024502581), (2, 0.012967896), (3, 0.25309038), (4, 0.012997909), (5, 0.020946844), (6, 0.657607)]",,
133,"['zoom----old', 'school', 'skype----&gt', 'stuff----&gt', 'unbalance', 'bizarre', 'friend', 'college---&gt', 'camera', 'screen---&gt', 'weirded', 'mask---&gt', 'continue']","[(0, 0.5998344), (1, 0.077451944), (2, 0.041138772), (3, 0.065816335), (4, 0.04123394), (5, 0.06642126), (6, 0.1081034)]",,
134,"['teacher', 'drinking', 'zoom-']","[(0, 0.056754887), (1, 0.61866), (2, 0.041139048), (3, 0.06589021), (4, 0.041234013), (5, 0.066534884), (6, 0.10978701)]",,
135,"['incredible', 'application', 'TWITTER_HANDLE', 'friend', 'college', 'TWITTER_HANDLE', 'married', 'look', 'couple', 'married', 'video', 'first', 'truly', 'human', 'ingenuity', 'limit', 'zoomland', 'zoomverse']","[(0, 0.021582112), (1, 0.02945869), (2, 0.015646707), (3, 0.025037585), (4, 0.50662315), (5, 0.02527056), (6, 0.3763812)]",,
136,"['incredible', 'application', 'TWITTER_HANDLE', 'friend', 'college', 'TWITTER_HANDLE', 'married', 'look', 'couple', 'married', 'video', 'first', 'truly', 'human', 'ingenuity', 'limit', 'zoomland', 'zoomverse']","[(0, 0.02158211), (1, 0.029458687), (2, 0.015646705), (3, 0.025037587), (4, 0.5067045), (5, 0.025270563), (6, 0.37629977)]",,
137,"['university', 'zoomer', 'university']","[(0, 0.036773738), (1, 0.75407594), (2, 0.026659999), (3, 0.04265267), (4, 0.026721671), (5, 0.043044318), (6, 0.0700716)]",,
138,"['TWITTER_HANDLE', 'dosenku', 'bandel', 'malah', 'zoom-__-']","[(0, 0.056745168), (1, 0.07745189), (2, 0.04113883), (3, 0.065832034), (4, 0.041234076), (5, 0.0664457), (6, 0.6511523)]",,
139,"['order', 'small', 'shop', 'handmade', 'senior2020', 'postpone', 'virtual', 'zoomparty', 'socialdistancing', 'stayhome', 'lockdown', 'tigerking', 'joeexotic', 'mothersday', 'graduationparty', 'jewelry', 'homeschool', 'teacher', 'workfromhome']","[(0, 0.73812544), (1, 0.050741855), (2, 0.026660282), (3, 0.042728137), (4, 0.026721748), (5, 0.043161023), (6, 0.07186154)]",,
140,"['zoomcode', 'zoomcodes', 'zoomraid', 'zoombombing', 'zoomraids', 'zoomclass', 'zoommeeting', 'zoomid', 'teacher', 'boring']","[(0, 0.027203547), (1, 0.81788445), (2, 0.019719707), (3, 0.03155791), (4, 0.019765323), (5, 0.031852722), (6, 0.05201634)]",,
141,"['zoomcode', 'zoomcodes', 'zoomraid', 'zoombombing', 'zoomraids', 'zoomclass', 'zoommeeting', 'zoomid', 'teacher', 'boring']","[(0, 0.027203545), (1, 0.8178844), (2, 0.019719709), (3, 0.031557918), (4, 0.019765325), (5, 0.031852677), (6, 0.052016463)]",,
142,"['zoomcode', 'zoomcodes', 'zoomraid', 'zoombombing', 'zoomraids', 'zoomclass', 'zoommeeting', 'zoomid', 'teacher', 'boring']","[(0, 0.027203582), (1, 0.8178846), (2, 0.019719707), (3, 0.031557918), (4, 0.019765323), (5, 0.031852692), (6, 0.05201613)]",,
143,"['zoomcode', 'zoomcodes', 'zoomraid', 'zoombombing', 'zoomraids', 'zoomclass', 'zoommeeting', 'zoomid', 'teacher', 'boring']","[(0, 0.02720354), (1, 0.817885), (2, 0.019719709), (3, 0.031557918), (4, 0.019765325), (5, 0.031852666), (6, 0.052015837)]",,
144,"['zoomcode', 'zoomcodes', 'zoomraid', 'zoombombing', 'zoomraids', 'zoomclass', 'zoommeeting', 'zoomid', 'teacher', 'boring']","[(0, 0.027203616), (1, 0.81788445), (2, 0.019719709), (3, 0.031557918), (4, 0.019765325), (5, 0.031852875), (6, 0.052016135)]",,
145,"['zoomcode', 'zoomcodes', 'zoomraid', 'zoombombing', 'zoomraids', 'zoomclass', 'zoommeeting', 'zoomid', 'teacher', 'boring']","[(0, 0.02720361), (1, 0.81788397), (2, 0.019719707), (3, 0.03155792), (4, 0.019765323), (5, 0.031852722), (6, 0.05201674)]",,
146,"['zoomcode', 'zoomcodes', 'zoomraid', 'zoombombing', 'zoomraids', 'zoomclass', 'zoommeeting', 'zoomid', 'teacher', 'boring']","[(0, 0.027203532), (1, 0.8178848), (2, 0.019719709), (3, 0.031557906), (4, 0.019765325), (5, 0.03185267), (6, 0.052016005)]",,
147,"['zoomcode', 'zoomcodes', 'zoomraid', 'zoombombing', 'zoomraids', 'zoomclass', 'zoommeeting', 'zoomid', 'teacher', 'boring']","[(0, 0.027203524), (1, 0.8178848), (2, 0.019719709), (3, 0.03155791), (4, 0.019765325), (5, 0.031852663), (6, 0.052016057)]",,
148,"['today', 'however', 'work', 'TWITTER_HANDLE', 'TWITTER_HANDLE', 'thanks', 'shabna', 'universityofzoom']","[(0, 0.036773734), (1, 0.050192732), (2, 0.026660034), (3, 0.042661138), (4, 0.026721751), (5, 0.04305811), (6, 0.7739325)]",,
149,"['today', 'better', 'yesterday', 'different', 'usual', 'already', 'record', 'grade', 'first', 'grade', 'teacher', 'watch', 'clip', 'yesterday', 'record', 'attendance', 'zoom', 'today', 'parent']","[(0, 0.015274862), (1, 0.020915246), (2, 0.7224745), (3, 0.017733432), (4, 0.17596531), (5, 0.017896237), (6, 0.029740443)]",,
150,"['everyone', 'teacher', 'google', 'today', 'anyone', 'would', 'great', 'TWITTER_HANDLE', 'code', 'zoomraid', 'zoomcode', 'googlemeet']","[(0, 0.021583837), (1, 0.02959558), (2, 0.01564655), (3, 0.025064467), (4, 0.015682684), (5, 0.025283858), (6, 0.86714303)]",,
151,"['everyone', 'teacher', 'google', 'today', 'anyone', 'would', 'great', 'TWITTER_HANDLE', 'code', 'zoomraid', 'zoomcode', 'googlemeet']","[(0, 0.021583837), (1, 0.029586593), (2, 0.01564655), (3, 0.025063332), (4, 0.015682686), (5, 0.025283849), (6, 0.86715317)]",,
152,"['zoomcode', 'zoomcodes', 'zoomraid', 'zoombombing', 'zoomraids', 'zoomclass', 'zoommeeting', 'zoomid', 'tire', 'teacher', 'nonce', 'server', 'class']","[(0, 0.027203549), (1, 0.81788456), (2, 0.019719707), (3, 0.031557918), (4, 0.019765323), (5, 0.031852815), (6, 0.05201612)]",,
153,"['zoomcode', 'zoomcodes', 'zoomraid', 'zoombombing', 'zoomraids', 'zoomclass', 'zoommeeting', 'zoomid', 'tire', 'teacher', 'nonce', 'server', 'class']","[(0, 0.02720354), (1, 0.81788486), (2, 0.019719709), (3, 0.03155791), (4, 0.019765325), (5, 0.031852726), (6, 0.052015934)]",,
